域名	解析IP	开放端口	WEB服务器	网站状态
zhileng.1688.com	203.119.206.116	80,443	获取失败	80:-
zhimeng.1688.com	203.119.206.116	80,443	获取失败	80:-
zhaocun.1688.com	203.119.206.116	80,443	获取失败	80:-
zhengxin.1688.com	203.119.206.116	80,443	获取失败	80:-
zhishi.1688.com	203.119.206.116	80,443	获取失败	80:-
zhishiku.1688.com	203.119.206.116	80,443	获取失败	80:-
zhonghuan.1688.com	203.119.206.116	80,443	获取失败	80:-
zhonghe.1688.com	203.119.206.116	80,443	获取失败	80:-
zhonggang.1688.com	203.119.206.116	80,443	获取失败	80:-
zhiyang.1688.com	203.119.206.116	80,443	获取失败	80:-
zhengao.1688.com	203.119.206.116	80,443	获取失败	80:-
zhizao.1688.com	203.119.206.116	80,443	获取失败	80:-
zhizi.1688.com	203.119.206.116	80,443	获取失败	80:-
zhiyin.1688.com	203.119.206.116	80,443	获取失败	80:-
zhiyuan.1688.com	203.119.206.116	80,443	获取失败	80:-
zhizhu.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongfang.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongban.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongfeng.1688.com	203.119.206.116	80,443	获取失败	80:-
zhijin.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongfei.1688.com	203.119.206.116	80,443	获取失败	80:-
zhonggongye.1688.com	203.119.206.116	80,443	获取失败	80:-
zhonghao.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuangxiu.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:正常访问
zhongjie.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongjian.1688.com	203.119.206.116	80,443	获取失败	80:-
zhonglc.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongkai.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongli.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongkouwei.1688.com	203.119.206.116	80,443	获取失败	80:-
zhjbkz.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongyi.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongyi.vip.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongyang.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongyuan.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongbian.1688.com	203.119.206.116	80,443	获取失败	80:-
zhost.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongyike.1688.com	203.119.206.116	80,443	获取失败	80:-
zhou.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuceyige.hk1.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zhoubian.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuji.cnblog.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zhujun1988.jsp.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zhuangzi.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuanjia.1688.com	203.119.206.116	80,443	获取失败	80:-
zhongzhou.1688.com	203.119.206.116	80,443	获取失败	80:-
zhiman.1688.com	203.119.206.116	80,443	获取失败	80:-
zhishu.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuangjia.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuangshi.1688.com	203.119.206.116	80,443	获取失败	80:-
zhixun.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuanghe.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuyeqing.1688.com	203.119.206.116	80,443	获取失败	80:-
zhonghuanpc.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuzou.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuyuming.1688.com	203.119.206.116	80,443	获取失败	80:-
zhxhyyx.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuanzeng.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuanye.1688.com	203.119.206.116	80,443	获取失败	80:-
zhubao.1688.com	203.119.206.116	80,443	获取失败	80:-
zhengxing.1688.com	203.119.206.116	80,443	获取失败	80:-
zhubo.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuce.1688.com	203.119.206.116	80,443	获取失败	80:-
zhonghua.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuanji.1688.com	203.119.206.116	80,443	获取失败	80:-
zhujia.1688.com	203.119.206.116	80,443	获取失败	80:-
zhumadianbz.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuli.1688.com	203.119.206.116	80,443	获取失败	80:-
zhumiao.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuolian.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuyue.1688.com	203.119.206.116	80,443	获取失败	80:-
zhxx.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuzhan.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuchiren.1688.com	203.119.206.116	80,443	获取失败	80:-
ziyuan.qire.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zhuce99.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuanzhen.1688.com	203.119.206.116	80,443	获取失败	80:-
zidian.1688.com	203.119.206.116	80,443	获取失败	80:-
zigui.1688.com	203.119.206.116	80,443	获取失败	80:-
zihui.1688.com	203.119.206.116	80,443	获取失败	80:-
zijiayou.1688.com	203.119.206.116	80,443	获取失败	80:-
zijin.1688.com	203.119.206.116	80,443	获取失败	80:-
zjh.src.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zijinhua.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuang.1688.com	203.119.206.116	80,443	获取失败	80:-
zikao.1688.com	203.119.206.116	80,443	获取失败	80:-
ziyouxing.1688.com	203.119.206.116	80,443	获取失败	80:-
zile.1688.com	203.119.206.116	80,443	获取失败	80:-
zimeiti.1688.com	203.119.206.116	80,443	获取失败	80:-
zimg.1688.com	203.119.206.116	80,443	获取失败	80:-
zine.1688.com	203.119.206.116	80,443	获取失败	80:-
zindex.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuanggu.1688.com	203.119.206.116	80,443	获取失败	80:-
zinzu.1688.com	203.119.206.116	80,443	获取失败	80:-
ziliao.1688.com	203.119.206.116	80,443	获取失败	80:-
ziranmei.1688.com	203.119.206.116	80,443	获取失败	80:-
zigongbz.1688.com	203.119.206.116	80,443	获取失败	80:-
zhucheng.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:正常访问
ziyang.1688.com	203.119.206.116	80,443	获取失败	80:-
zixuan.1688.com	203.119.206.116	80,443	获取失败	80:-
zixun.1688.com	203.119.206.116	80,443	获取失败	80:-
ziyoulan.1688.com	203.119.206.116	80,443	获取失败	80:-
ziyangbz.1688.com	203.119.206.116	80,443	获取失败	80:-
ziyiyuan.1688.com	203.119.206.116	80,443	获取失败	80:-
zilong.1688.com	203.119.206.116	80,443	获取失败	80:-
ziyouniao.1688.com	203.119.206.116	80,443	获取失败	80:-
zizai.1688.com	203.119.206.116	80,443	获取失败	80:-
ziying.1688.com	203.119.206.116	80,443	获取失败	80:-
zj-voice.1688.com	203.119.206.116	80,443	获取失败	80:-
ziyuan.1688.com	203.119.206.116	80,443	获取失败	80:-
zizhao.1688.com	203.119.206.116	80,443	获取失败	80:-
zj2.1688.com	203.119.206.116	80,443	获取失败	80:-
zizhong.1688.com	203.119.206.116	80,443	获取失败	80:-
zizhu.1688.com	203.119.206.116	80,443	获取失败	80:-
zizhou.1688.com	203.119.206.116	80,443	获取失败	80:-
zhumadian.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:正常访问
zigong.1688.com	203.119.206.116	80,443	获取失败	80:-
zhwzzyx.1688.com	203.119.206.116	80,443	获取失败	80:-
zjtl.bbs.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zjh4.1688.com	203.119.206.116	80,443	获取失败	80:-
zjhj.1688.com	203.119.206.116	80,443	获取失败	80:-
zjidc.1688.com	203.119.206.116	80,443	获取失败	80:-
zjjy.1688.com	203.119.206.116	80,443	获取失败	80:-
zhuzhou.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:正常访问
zjkbz.1688.com	203.119.206.116	80,443	获取失败	80:-
zjk169.1688.com	203.119.206.116	80,443	获取失败	80:-
zhujiang.1688.com	203.119.206.116	80,443	获取失败	80:-
zjqshs.1688.com	203.119.206.116	80,443	获取失败	80:-
zjsw.1688.com	203.119.206.116	80,443	获取失败	80:-
zjtaizhou.1688.com	203.119.206.116	80,443	获取失败	80:-
zjsj.1688.com	203.119.206.116	80,443	获取失败	80:-
zjtl.1688.com	203.119.206.116	80,443	获取失败	80:-
zjtyd.1688.com	203.119.206.116	80,443	获取失败	80:-
zlwx.1688.com	203.119.206.116	80,443	获取失败	80:-
zlzx.1688.com	203.119.206.116	80,443	获取失败	80:-
zm3lm.1688.com	203.119.206.116	80,443	获取失败	80:-
zlzs.1688.com	203.119.206.116	80,443	获取失败	80:-
zm2013.1688.com	203.119.206.116	80,443	获取失败	80:-
zlz315.1688.com	203.119.206.116	80,443	获取失败	80:-
znsj.1688.com	203.119.206.116	80,443	获取失败	80:-
zly0928.1688.com	203.119.206.116	80,443	获取失败	80:-
zoelee.1688.com	203.119.206.116	80,443	获取失败	80:-
zohooshop.1688.com	203.119.206.116	80,443	获取失败	80:-
zong1.1688.com	203.119.206.116	80,443	获取失败	80:-
zong.1688.com	203.119.206.116	80,443	获取失败	80:-
zong2.1688.com	203.119.206.116	80,443	获取失败	80:-
zong3.1688.com	203.119.206.116	80,443	获取失败	80:-
zoldesk.1688.com	203.119.206.116	80,443	获取失败	80:-
zltjdz.host.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zm-int.1688.com	203.119.206.116	80,443	获取失败	80:-
zqggw.1688.com	203.119.206.116	80,443	获取失败	80:-
zqpan.1688.com	203.119.206.116	80,443	获取失败	80:-
zqw13568.1688.com	203.119.206.116	80,443	获取失败	80:-
zqzc.1688.com	203.119.206.116	80,443	获取失败	80:-
zqxf.1688.com	203.119.206.116	80,443	获取失败	80:-
zjgl.1688.com	203.119.206.116	80,443	获取失败	80:-
zqzxzd.1688.com	203.119.206.116	80,443	获取失败	80:-
zrco001.1688.com	203.119.206.116	80,443	获取失败	80:-
zrbjl.1688.com	203.119.206.116	80,443	获取失败	80:-
zrdg.1688.com	203.119.206.116	80,443	获取失败	80:-
zrm2.1688.com	203.119.206.116	80,443	获取失败	80:-
zrjy.1688.com	203.119.206.116	80,443	获取失败	80:-
zrnm.1688.com	203.119.206.116	80,443	获取失败	80:-
zjhome.1688.com	203.119.206.116	80,443	获取失败	80:-
zrzs1.1688.com	203.119.206.116	80,443	获取失败	80:-
zixu.1688.com	203.119.206.116	80,443	获取失败	80:-
zuoan.1688.com	203.119.206.116	80,443	获取失败	80:-
zuoanmingdu.1688.com	203.119.206.116	80,443	获取失败	80:-
zuodian.1688.com	203.119.206.116	80,443	获取失败	80:-
zuokong.1688.com	203.119.206.116	80,443	获取失败	80:-
zqxw.1688.com	203.119.206.116	80,443	获取失败	80:-
zx.test.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zsyanyi.1688.com	203.119.206.116	80,443	获取失败	80:-
zsyg.1688.com	203.119.206.116	80,443	获取失败	80:-
zsyz.1688.com	203.119.206.116	80,443	获取失败	80:-
ztcm.1688.com	203.119.206.116	80,443	获取失败	80:-
zt22.1688.com	203.119.206.116	80,443	获取失败	80:-
zrzs.1688.com	203.119.206.116	80,443	获取失败	80:-
zsxc.1688.com	203.119.206.116	80,443	获取失败	80:-
zrkx.1688.com	203.119.206.116	80,443	获取失败	80:-
zuojiaozi.1688.com	203.119.206.116	80,443	获取失败	80:-
zuocejiaoyi.1688.com	203.119.206.116	80,443	获取失败	80:-
zuolishou.1688.com	203.119.206.116	80,443	获取失败	80:-
zuoquan.1688.com	203.119.206.116	80,443	获取失败	80:-
zuopin.1688.com	203.119.206.116	80,443	获取失败	80:-
zombie.1688.com	203.119.206.116	80,443	获取失败	80:-
zuowen.1688.com	203.119.206.118	80,443	获取失败	80:-
zuzhiling.1688.com	203.119.206.116	80,443	获取失败	80:-
zwb2013.1688.com	203.119.206.116	80,443	获取失败	80:-
zqrlove.1688.com	203.119.206.116	80,443	获取失败	80:-
zsyingshi.1688.com	203.119.206.116	80,443	获取失败	80:-
zw52.1688.com	203.119.206.116	80,443	获取失败	80:-
zwbz.1688.com	203.119.206.116	80,443	获取失败	80:-
zwdt.1688.com	203.119.206.116	80,443	获取失败	80:-
zwgs.1688.com	203.119.206.116	80,443	获取失败	80:-
zqdpcq.1688.com	203.119.206.116	80,443	获取失败	80:-
zx360kf.1688.com	203.119.206.116	80,443	获取失败	80:-
zx888.1688.com	203.119.206.116	80,443	获取失败	80:-
zx1.1688.com	203.119.206.116	80,443	获取失败	80:-
zx086.1688.com	203.119.206.116	80,443	获取失败	80:-
zwzx.1688.com	203.119.206.116	80,443	获取失败	80:-
zxez.1688.com	203.119.206.116	80,443	获取失败	80:-
zxcrm.1688.com	203.119.206.116	80,443	获取失败	80:-
zx01.1688.com	203.119.206.116	80,443	获取失败	80:-
zxhf.1688.com	203.119.206.116	80,443	获取失败	80:-
zxgc.1688.com	203.119.206.116	80,443	获取失败	80:-
zxbm.1688.com	203.119.206.116	80,443	获取失败	80:-
zxaaa.1688.com	203.119.206.116	80,443	获取失败	80:-
zxft.1688.com	203.119.206.116	80,443	获取失败	80:-
zxhj.1688.com	203.119.206.116	80,443	获取失败	80:-
zwds.1688.com	203.119.206.116	80,443	获取失败	80:-
zzu.meeting.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zymy.1688.com	203.119.206.116	80,443	获取失败	80:-
zyhome.1688.com	203.119.206.116	80,443	获取失败	80:-
zzu.u.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zzu.system.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zzdgm.1688.com	203.119.206.116	80,443	获取失败	80:-
zyjd.1688.com	203.119.206.116	80,443	获取失败	80:-
zzdt.1688.com	203.119.206.116	80,443	获取失败	80:-
zzcrcgas.1688.com	203.119.206.116	80,443	获取失败	80:-
zyqjxxx.1688.com	203.119.206.116	80,443	获取失败	80:-
zzdx.1688.com	203.119.206.116	80,443	获取失败	80:-
zyqyx.1688.com	203.119.206.116	80,443	获取失败	80:-
zsxy.1688.com	203.119.206.116	80,443	获取失败	80:-
zyqtestjs.1688.com	203.119.206.116	80,443	获取失败	80:-
zysixiao.1688.com	203.119.206.116	80,443	获取失败	80:-
zxcoffee.1688.com	203.119.206.116	80,443	获取失败	80:-
zysanxiao.1688.com	203.119.206.116	80,443	获取失败	80:-
zxcv221.1688.com	203.119.206.116	80,443	获取失败	80:-
zyxy.1688.com	203.119.206.116	80,443	获取失败	80:-
zyyx.1688.com	203.119.206.116	80,443	获取失败	80:-
zt2.1688.com	203.119.206.116	80,443	获取失败	80:-
zyyrl.1688.com	203.119.206.116	80,443	获取失败	80:-
zyy315.1688.com	203.119.206.116	80,443	获取失败	80:-
zytx.1688.com	203.119.206.116	80,443	获取失败	80:-
zzu.test.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:(404) 未找到
zzca.1688.com	203.119.206.116	80,443	获取失败	80:-
zzwsjh.1688.com	203.119.206.116	80,443	获取失败	80:-
zzditiek.1688.com	203.119.206.116	80,443	获取失败	80:-
zzidc.1688.com	203.119.206.116	80,443	获取失败	80:-
zweb.1688.com	203.119.206.116	80,443	获取失败	80:-
zzidc1.1688.com	203.119.206.116	80,443	获取失败	80:-
zzim.1688.com	203.119.206.116	80,443	获取失败	80:-
zyyqd.1688.com	203.119.206.116	80,443	获取失败	80:-
zzxha.1688.com	203.119.206.116	80,443	获取失败	80:-
kj.1688.com	140.205.34.47	80,443	Tengine/Aserver	80:正常访问
zxfk.1688.com	203.119.206.116	80,443	获取失败	80:-
jd.1688.com	140.205.34.47	80,443	Tengine/Aserver	80:正常访问
jg.1688.com	140.205.34.47	80,443	Tengine/Aserver	80:正常访问
zwft.1688.com	203.119.206.116	80,443	获取失败	80:-
ea.1688.com	203.119.206.116	80,443	获取失败	80:-
ei.1688.com	203.119.206.116	80,443	获取失败	80:-
ef.1688.com	203.119.206.116	80,443	获取失败	80:-
jh.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:正常访问
eo.1688.com	203.119.206.116	80,443	获取失败	80:-
ek.1688.com	203.119.206.116	80,443	获取失败	80:-
eq.1688.com	203.119.206.116	80,443	获取失败	80:-
ew.1688.com	203.119.206.116	80,443	获取失败	80:-
ex.1688.com	203.119.206.116	80,443	获取失败	80:-
zhenjiang.1688.com	203.119.206.116	80,443	获取失败	80:-
zzwx.1688.com	203.119.206.116	80,443	获取失败	80:-
zzweibo.1688.com	203.119.206.116	80,443	获取失败	80:-
ez.1688.com	203.119.206.116	80,443	获取失败	80:-
fc.1688.com	203.119.206.116	80,443	获取失败	80:-
fb.1688.com	203.119.206.116	80,443	获取失败	80:-
fd.1688.com	203.119.206.116	80,443	获取失败	80:-
gz.1688.com	203.119.206.116	80,443	获取失败	80:-
ej.1688.com	203.119.206.116	80,443	获取失败	80:-
hd.1688.com	203.119.206.116	80,443	获取失败	80:-
hb.1688.com	203.119.206.116	80,443	获取失败	80:-
hf.1688.com	203.119.206.116	80,443	获取失败	80:-
zyqtbzxx.1688.com	203.119.206.116	80,443	获取失败	80:-
zhengzhou.1688.com	203.119.206.116	80,443	获取失败	80:-
hg.1688.com	203.119.206.116	80,443	获取失败	80:-
ep.1688.com	203.119.206.116	80,443	获取失败	80:-
ji.1688.com	203.119.206.116	80,443	获取失败	80:-
jn.1688.com	203.119.206.116	80,443	获取失败	80:-
jf.1688.com	203.119.206.116	80,443	获取失败	80:-
jt.1688.com	203.119.206.116	80,443	获取失败	80:-
jz.1688.com	203.119.206.118	80,443	获取失败	80:-
kx.1688.com	203.119.206.116	80,443	获取失败	80:-
jk.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:正常访问
lf.1688.com	203.119.206.116	80,443	获取失败	80:-
le.1688.com	203.119.206.116	80,443	获取失败	80:-
lg.1688.com	203.119.206.116	80,443	获取失败	80:-
ln.1688.com	203.119.206.116	80,443	获取失败	80:-
hc.1688.com	203.119.206.116	80,443	获取失败	80:-
lj.1688.com	203.119.206.116	80,443	获取失败	80:-
zyzpt.1688.com	203.119.206.116	80,443	获取失败	80:-
qi.1688.com	203.119.206.116	80,443	获取失败	80:-
eb.1688.com	203.119.206.116	80,443	获取失败	80:-
ld.1688.com	203.119.206.116	80,443	获取失败	80:-
oj.1688.com	203.119.206.116	80,443	获取失败	80:-
oq.1688.com	203.119.206.116	80,443	获取失败	80:-
oz.1688.com	203.119.206.116	80,443	获取失败	80:-
ey.1688.com	203.119.206.116	80,443	获取失败	80:-
qk.1688.com	203.119.206.116	80,443	获取失败	80:-
qj.1688.com	203.119.206.116	80,443	获取失败	80:-
qm.1688.com	203.119.206.116	80,443	获取失败	80:-
xf.1688.com	140.205.34.47	80,443	Tengine/Aserver	80:正常访问
zhuji.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:正常访问
ot.1688.com	203.119.206.116	80,443	获取失败	80:-
rf.1688.com	203.119.206.116	80,443	获取失败	80:-
jq.1688.com	203.119.206.116	80,443	获取失败	80:-
rb.1688.com	203.119.206.116	80,443	获取失败	80:-
qz.1688.com	203.119.206.116	80,443	获取失败	80:-
lh.1688.com	203.119.206.116	80,443	获取失败	80:-
qy.1688.com	203.119.206.116	80,443	获取失败	80:-
qw.1688.com	203.119.206.116	80,443	获取失败	80:-
rh.1688.com	203.119.206.116	80,443	获取失败	80:-
yl.1688.com	140.205.34.47	80,443	Tengine/Aserver	80:正常访问
hh.1688.com	203.119.206.116	80,443	获取失败	80:-
ti.1688.com	203.119.206.116	80,443	获取失败	80:-
ta.1688.com	203.119.206.116	80,443	获取失败	80:-
qn.1688.com	203.119.206.116	80,443	获取失败	80:-
tu.1688.com	203.119.206.116	80,443	获取失败	80:-
tb.1688.com	203.119.206.116	80,443	获取失败	80:-
jl.1688.com	203.119.206.116	80,443	获取失败	80:-
zj.1688.com	140.205.34.47	80,443	Tengine/Aserver	80:正常访问
zh.1688.com	140.205.34.47	80,443	Tengine/Aserver	80:正常访问
gv.1688.com	203.119.206.116	80,443	获取失败	80:-
te.1688.com	140.205.34.47	80,443	Tengine/Aserver	80:正常访问
ev.1688.com	203.119.206.116	80,443	获取失败	80:-
qv.1688.com	203.119.206.116	80,443	获取失败	80:-
vw.1688.com	203.119.206.116	80,443	获取失败	80:-
vy.1688.com	203.119.206.116	80,443	获取失败	80:-
qr.1688.com	203.119.206.116	80,443	Tengine/Aserver	80:正常访问
wb.1688.com	203.119.206.116	80,443	获取失败	80:-
zb.1688.com	140.205.34.47	80,443	Tengine/Aserver	80:正常访问
wd.1688.com	203.119.206.116	80,443	获取失败	80:-
oi.1688.com	203.119.206.116	80,443	获取失败	80:-
ol.1688.com	203.119.206.116	80,443	获取失败	80:-
xe.1688.com	203.119.206.116	80,443	获取失败	80:-
xg.1688.com	203.119.206.116	80,443	获取失败	80:-
vq.1688.com	203.119.206.116	80,443	获取失败	80:-
xh.1688.com	203.119.206.116	80,443	获取失败	80:-
vz.1688.com	203.119.206.116	80,443	获取失败	80:-
vx.1688.com	203.119.206.116	80,443	获取失败	80:-
vr.1688.com	203.119.206.116	80,443	获取失败	80:-
lp.1688.com	203.119.206.116	80,443	获取失败	80:-
xj.1688.com	203.119.206.116	80,443	获取失败	80:-
xo.1688.com	203.119.206.116	80,443	获取失败	80:-
xu.1688.com	203.119.206.116	80,443	获取失败	80:-
xq.1688.com	203.119.206.116	80,443	获取失败	80:-
xt.1688.com	203.119.206.116	80,443	获取失败	80:-
tl.1688.com	203.119.206.116	80,443	获取失败	80:-
wh.1688.com	203.119.206.116	80,443	获取失败	80:-
ql.1688.com	203.119.206.116	80,443	获取失败	80:-
qx.1688.com	203.119.206.116	80,443	获取失败	80:-
yz.1688.com	203.119.206.116	80,443	获取失败	80:-
qo.1688.com	203.119.206.116	80,443	获取失败	80:-
ou.1688.com	203.119.206.116	80,443	获取失败	80:-
xc.1688.com	203.119.206.116	80,443	获取失败	80:-
zi.1688.com	203.119.206.116	80,443	获取失败	80:-
zg.1688.com	203.119.206.116	80,443	获取失败	80:-
tq.1688.com	203.119.206.116	80,443	获取失败	80:-
zf.1688.com	203.119.206.116	80,443	获取失败	80:-
oo.1688.com	203.119.206.116	80,443	获取失败	80:-
sx.1688.com	203.119.206.116	80,443	获取失败	80:-
abz.1688.com	203.119.206.116	80,443	获取失败	80:-
oy.1688.com	203.119.206.116	80,443	获取失败	80:-
abw.1688.com	203.119.206.116	80,443	获取失败	80:-
abt.1688.com	203.119.206.116	80,443	获取失败	80:-
abp.1688.com	203.119.206.116	80,443	获取失败	80:-
xk.1688.com	203.119.206.116	80,443	获取失败	80:-
ze.1688.com	203.119.206.116	80,443	获取失败	80:-
zd.1688.com	203.119.206.116	80,443	获取失败	80:-
zc.1688.com	203.119.206.116	80,443	获取失败	80:-
aai.1688.com	203.119.206.116	80,443	获取失败	80:-
aao.1688.com	203.119.206.116	80,443	获取失败	80:-
aal.1688.com	203.119.206.116	80,443	获取失败	80:-
aan.1688.com	203.119.206.116	80,443	获取失败	80:-
abn.1688.com	203.119.206.116	80,443	获取失败	80:-
abo.1688.com	203.119.206.116	80,443	获取失败	80:-
abq.1688.com	203.119.206.116	80,443	获取失败	80:-
aby.1688.com	203.119.206.116	80,443	获取失败	80:-
abu.1688.com	203.119.206.116	80,443	获取失败	80:-
abr.1688.com	203.119.206.116	80,443	获取失败	80:-
abx.1688.com	203.119.206.116	80,443	获取失败	80:-
fa.1688.com	140.205.34.47	80,443	获取失败	80:-
aca.1688.com	203.119.206.116	80,443	获取失败	80:-
acf.1688.com	203.119.206.116	80,443	获取失败	80:-
acb.1688.com	203.119.206.116	80,443	获取失败	80:-
acd.1688.com	203.119.206.116	80,443	获取失败	80:-
aaj.1688.com	203.119.206.116	80,443	获取失败	80:-
ado.1688.com	203.119.206.116	80,443	获取失败	80:-
adr.1688.com	203.119.206.116	80,443	获取失败	80:-
adt.1688.com	203.119.206.116	80,443	获取失败	80:-
adx.1688.com	203.119.206.116	80,443	获取失败	80:-
rk.1688.com	203.119.206.116	80,443	获取失败	80:-
adw.1688.com	203.119.206.116	80,443	获取失败	80:-
adv.1688.com	203.119.206.116	80,443	获取失败	80:-
xb.1688.com	203.119.206.116	80,443	获取失败	80:-
aeg.1688.com	203.119.206.116	80,443	获取失败	80:-
aej.1688.com	203.119.206.116	80,443	获取失败	80:-
ael.1688.com	203.119.206.116	80,443	获取失败	80:-
aeo.1688.com	203.119.206.116	80,443	获取失败	80:-
aen.1688.com	203.119.206.116	80,443	获取失败	80:-
aem.1688.com	203.119.206.116	80,443	获取失败	80:-
aew.1688.com	203.119.206.116	80,443	获取失败	80:-
aeu.1688.com	203.119.206.116	80,443	获取失败	80:-
aez.1688.com	203.119.206.116	80,443	获取失败	80:-
agq.1688.com	203.119.206.116	80,443	获取失败	80:-
abm.1688.com	203.119.206.116	80,443	获取失败	80:-
aak.1688.com	203.119.206.116	80,443	获取失败	80:-
aek.1688.com	203.119.206.116	80,443	获取失败	80:-
aes.1688.com	203.119.206.116	80,443	获取失败	80:-
aah.1688.com	203.119.206.116	80,443	获取失败	80:-
aeh.1688.com	203.119.206.116	80,443	获取失败	80:-
ha.1688.com	203.119.206.116	80,443	获取失败	80:-
agl.1688.com	203.119.206.116	80,443	获取失败	80:-
aer.1688.com	203.119.206.116	80,443	获取失败	80:-
aet.1688.com	203.119.206.116	80,443	获取失败	80:-
adp.1688.com	203.119.206.116	80,443	获取失败	80:-
agm.1688.com	203.119.206.116	80,443	获取失败	80:-
agn.1688.com	203.119.206.116	80,443	获取失败	80:-
ace.1688.com	203.119.206.116	80,443	获取失败	80:-
aic.1688.com	203.119.206.116	80,443	获取失败	80:-
ahh.1688.com	203.119.206.116	80,443	获取失败	80:-
ahi.1688.com	203.119.206.116	80,443	获取失败	80:-
aag.1688.com	203.119.206.116	80,443	获取失败	80:-
ahk.1688.com	203.119.206.116	80,443	获取失败	80:-
ahe.1688.com	203.119.206.116	80,443	获取失败	80:-
ahm.1688.com	203.119.206.116	80,443	获取失败	80:-
abv.1688.com	203.119.206.116	80,443	获取失败	80:-
adq.1688.com	203.119.206.116	80,443	获取失败	80:-
ahr.1688.com	203.119.206.116	80,443	获取失败	80:-
ahp.1688.com	203.119.206.116	80,443	获取失败	80:-
aho.1688.com	203.119.206.116	80,443	获取失败	80:-
adu.1688.com	203.119.206.116	80,443	获取失败	80:-
ahw.1688.com	203.119.206.116	80,443	获取失败	80:-
aht.1688.com	203.119.206.116	80,443	获取失败	80:-
ahu.1688.com	203.119.206.116	80,443	获取失败	80:-
agp.1688.com	203.119.206.116	80,443	获取失败	80:-
ahf.1688.com	203.119.206.116	80,443	获取失败	80:-
aei.1688.com	203.119.206.116	80,443	获取失败	80:-
ajh.1688.com	203.119.206.116	80,443	获取失败	80:-
ajg.1688.com	203.119.206.116	80,443	获取失败	80:-
ajk.1688.com	203.119.206.116	80,443	获取失败	80:-
ahn.1688.com	203.119.206.116	80,443	获取失败	80:-
ajl.1688.com	203.119.206.116	80,443	获取失败	80:-
rg.1688.com	203.119.206.116	80,443	获取失败	80:-
aev.1688.com	203.119.206.116	80,443	获取失败	80:-
aie.1688.com	203.119.206.116	80,443	获取失败	80:-
aam.1688.com	203.119.206.116	80,443	获取失败	80:-
ajj.1688.com	203.119.206.116	80,443	获取失败	80:-
aig.1688.com	203.119.206.116	80,443	获取失败	80:-
aex.1688.com	203.119.206.116	80,443	获取失败	80:-
